shipment_id,origin,destination,status,timestamp
SH006581,"Martinezbury, CA","Lake Paulview, NH",cancelled,2023-10-24T09:19:55Z
SH006582,"Lewisville, MT","Dominiquemouth, AR",cancelled,2024-08-31T20:37:42Z
SH006583,"Jasonton, FM","East Karen, WI",cancelled,2024-07-06T12:44:26Z
SH006584,"Port Williammouth, KY","Calebside, MD",in-transit,2022-11-11T22:13:15Z
SH006585,"Omarton, ID","Kimberlyhaven, IL",delivered,2024-08-17T04:25:03Z
SH006586,"South Randallbury, MN","South Ambermouth, UT",cancelled,2023-02-22T17:24:50Z
SH006587,"Suzanneborough, MD","South Pamela, FM",in-transit,2024-11-30T11:58:57Z
SH006588,"New Ashleyville, TN","Huffmanhaven, PW",in-transit,2024-09-30T12:42:18Z
SH006589,"Benitezburgh, CO","East Jessica, MT",delivered,2025-11-03T10:32:19Z
SH006590,"Adamside, VI","Robertport, NV",delivered,2022-07-12T16:21:12Z
SH006591,"Kevinside, MO","Randallmouth, GU",in-transit,2025-05-20T02:20:07Z
SH006592,"West Kerri, PA","Port Stevenbury, NH",cancelled,2025-01-04T19:15:48Z
SH006593,"West Diane, GA","North Michaelaville, PR",cancelled,2023-05-25T00:10:09Z
SH006594,"New Elizabeth, AR","Banksville, WI",in-transit,2024-01-11T04:45:43Z
SH006595,"Tammymouth, NM","Lake Patrick, NM",cancelled,2024-08-15T05:09:03Z
SH006596,"East Richard, NY","South Sean, FM",pending,2024-03-22T13:39:20Z
SH006597,"South Victoria, KS","Anthonyland, MA",delivered,2023-05-24T14:52:59Z
SH006598,"Port Aaron, NC","South Heatherstad, WA",pending,2023-07-05T17:02:04Z
SH006599,"North Jon, MS","Port Katrina, VA",cancelled,2024-05-07T20:11:29Z
SH006600,"East Robert, WV","South Bruce, AR",cancelled,2025-07-14T15:17:30Z
SH006601,"Evansland, WV","New Ryan, NV",in-transit,2023-10-28T16:14:25Z
SH006602,"Amandahaven, RI","Mosshaven, CT",pending,2022-07-16T07:14:55Z
SH006603,"North Megan, KY","Rhodesville, DC",cancelled,2023-11-16T17:47:56Z
SH006604,"Deborahchester, MS","North Samantha, NJ",pending,2025-11-13T20:55:26Z
SH006605,"South Stephenfurt, FM","East Rachel, OH",cancelled,2022-07-31T23:15:19Z
SH006606,"Martinezbury, NY","Tommystad, FM",pending,2023-01-31T20:40:46Z
SH006607,"New Guy, TX","Kristimouth, PA",cancelled,2025-11-05T11:13:55Z
SH006608,"Port Davidville, NV","Deanshire, DC",cancelled,2024-05-11T21:32:10Z
SH006609,"South Erica, NM","Lake Jennifer, AK",delivered,2024-08-26T15:14:40Z
SH006610,"New Eric, MO","Christopherport, CT",pending,2024-12-29T20:55:26Z
SH006611,"Alexandermouth, PR","North Kurtside, VA",pending,2025-06-07T15:31:47Z
SH006612,"Samanthabury, WV","Courtneyberg, AK",delivered,2023-01-05T23:40:04Z
SH006613,"Silvaport, GA","Katieborough, AS",delivered,2023-07-10T11:07:42Z
SH006614,"Moorebury, NH","Wilsonfurt, NH",cancelled,2023-10-08T15:02:56Z
SH006615,"Jamestown, MP","Port Judith, OK",delivered,2023-03-19T14:24:41Z
SH006616,"New Johnny, NC","Ryanmouth, KY",delivered,2025-04-11T11:23:10Z
SH006617,"North Kathrynfurt, TX","Rosalesshire, SD",pending,2025-04-30T17:13:20Z
SH006618,"North Raymond, HI","Monicaside, IL",delivered,2023-08-08T13:41:17Z
SH006619,"Cynthiaport, LA","Starkmouth, NM",in-transit,2024-03-06T08:14:36Z
SH006620,"Mcdonaldfort, NV","Lake Michael, GU",pending,2022-03-09T20:27:55Z
SH006621,"Banksburgh, MP","Harrismouth, PR",pending,2023-02-25T00:18:58Z
SH006622,"East Michaelton, MH","Mikefort, IL",pending,2022-03-13T21:14:37Z
SH006623,"Wesleychester, NV","Lake Michael, TX",in-transit,2024-10-29T08:29:15Z
SH006624,"New Lori, VI","South Derrick, ME",in-transit,2023-04-11T11:44:30Z
SH006625,"Aaronton, MI","Derrickfort, VI",delivered,2024-11-24T12:21:24Z
SH006626,"West Crystal, FM","Dennishaven, AS",in-transit,2023-08-17T20:19:26Z
SH006627,"Lake Elizabethfurt, ID","South Nicholasside, NV",cancelled,2025-07-31T06:53:43Z
SH006628,"West Rogerberg, FL","New Michaelfort, VI",delivered,2023-08-23T20:06:31Z
SH006629,"Lauraborough, GU","East Rachelside, NJ",pending,2025-11-23T10:49:37Z
SH006630,"Millerville, GU","Browningville, WA",delivered,2023-06-14T11:48:08Z
SH006631,"Amyshire, AL","Hughesview, WA",cancelled,2025-05-14T19:42:54Z
SH006632,"West Brendan, NC","Brownbury, OR",pending,2022-12-17T08:41:27Z
SH006633,"Browntown, GU","West Corey, MO",cancelled,2025-11-10T17:22:18Z
SH006634,"Dustinville, NJ","Osborntown, NJ",pending,2025-01-13T21:16:52Z
SH006635,"Jimenezborough, DE","Reidchester, AR",pending,2025-03-15T20:23:59Z
SH006636,"West Jenny, FL","Lesterside, SD",delivered,2024-02-04T21:03:00Z
SH006637,"Jeffreyside, IN","Stevenfort, MO",in-transit,2025-12-04T12:16:56Z
SH006638,"East Ryanmouth, WV","Bryantbury, LA",delivered,2023-07-25T12:36:53Z
SH006639,"Port Thomas, DC","New Jasmineville, CO",pending,2023-01-11T12:56:25Z
SH006640,"West Sophia, NJ","Angelastad, PA",in-transit,2025-09-25T09:42:54Z
SH006641,"Lake Jenniferton, WV","New Jennifer, NY",pending,2022-11-13T01:18:48Z
SH006642,"Lake Kenneth, MA","Port Jeanside, AL",pending,2022-01-31T17:18:28Z
SH006643,"Brianfurt, CO","North Carolynmouth, CT",delivered,2023-04-18T13:51:22Z
SH006644,"Meganland, WI","East Justinfurt, WY",in-transit,2025-03-30T20:43:12Z
SH006645,"Loweborough, TN","East Jasonton, OH",in-transit,2024-10-09T10:50:48Z
SH006646,"West Debra, WA","Lake Michellemouth, OK",in-transit,2023-11-08T08:41:35Z
SH006647,"Washingtonberg, WV","Morganport, KS",pending,2025-08-07T15:26:44Z
SH006648,"Bryanfurt, TX","Traceyton, CT",delivered,2022-06-23T08:36:52Z
SH006649,"East Kyle, MP","North John, NH",pending,2023-11-27T18:29:56Z
SH006650,"East Sabrinaside, DC","West Mariaburgh, UT",pending,2024-04-30T06:49:08Z
SH006651,"West Jennifer, OH","Morenomouth, ME",pending,2025-03-14T13:49:29Z
SH006652,"South Luis, PR","South Loriland, NC",cancelled,2024-08-30T04:04:37Z
SH006653,"Mendozatown, TX","Lisatown, NC",in-transit,2025-11-30T00:30:30Z
SH006654,"New Kyletown, NC","Christopherbury, MD",in-transit,2023-04-14T18:36:01Z
SH006655,"Fernandezside, MA","Bartlettville, SD",delivered,2023-03-31T17:05:57Z
SH006656,"Douglaschester, SD","South Ashleyport, WI",in-transit,2023-02-21T05:25:32Z
SH006657,"East Angie, MD","South Garyhaven, LA",in-transit,2024-12-17T17:34:03Z
SH006658,"Hawkinsville, VA","Stewartmouth, OH",cancelled,2024-02-04T16:07:13Z
SH006659,"Waltonland, PR","New Phillip, MA",delivered,2025-02-16T11:36:36Z
SH006660,"Mendezland, UT","West Josephburgh, FM",pending,2025-05-24T10:29:07Z
SH006661,"Garyborough, KS","North Jimmyborough, KY",pending,2024-02-07T08:45:23Z
SH006662,"Simsland, ND","Lake Seanland, IL",delivered,2025-05-10T23:08:00Z
SH006663,"North Andrea, NV","Port Timothychester, NH",delivered,2025-10-03T15:13:43Z
SH006664,"West Briana, KS","Robertmouth, NJ",in-transit,2024-05-22T01:23:23Z
SH006665,"Aliciaberg, IA","North Dianastad, NC",cancelled,2022-05-04T13:33:02Z
SH006666,"North Megan, RI","Freemanland, WY",in-transit,2023-09-22T10:09:57Z
SH006667,"South Kristinahaven, GA","East Dustin, NV",in-transit,2023-11-08T08:18:37Z
SH006668,"North Deborahmouth, MO","West Becky, MH",in-transit,2025-08-12T03:39:49Z
SH006669,"Cranebury, UT","West Amandaburgh, MH",pending,2024-05-18T05:42:50Z
SH006670,"South Jane, OH","East Stephen, NY",cancelled,2024-06-03T23:40:34Z
SH006671,"Reedfurt, SD","Alexanderton, AK",cancelled,2024-03-17T07:48:18Z
SH006672,"Cheyennefort, NJ","East Kevinview, ND",delivered,2023-05-28T19:24:02Z
SH006673,"Port Amy, KY","Port Victoria, AR",delivered,2025-12-05T05:52:16Z
SH006674,"Courtneyville, TX","Lake Annetteberg, SD",delivered,2024-06-07T02:46:45Z
SH006675,"Lake Erica, NY","Wadestad, HI",cancelled,2022-11-18T20:33:47Z
SH006676,"Peterland, AR","Jordanmouth, MH",delivered,2025-11-23T05:10:51Z
SH006677,"Thompsonville, CO","Caseymouth, PR",in-transit,2025-08-31T22:12:26Z
SH006678,"Derekview, UT","Port Shelby, AZ",delivered,2023-02-15T20:20:47Z
SH006679,"Lake Jack, ID","Piercemouth, VI",pending,2024-01-19T04:00:47Z
SH006680,"South Laurieland, MD","New Anthony, MI",pending,2023-03-07T04:44:45Z
SH006681,"Amandaland, MA","Port Mark, GA",cancelled,2022-08-21T04:52:54Z
SH006682,"Brittanyberg, CO","Lake Michaeltown, GU",pending,2024-05-27T08:09:23Z
SH006683,"Luceroton, VI","Lake Stacy, AL",pending,2025-03-17T21:02:37Z
SH006684,"Melanieton, OR","Erikfurt, NH",delivered,2022-12-09T18:52:30Z
SH006685,"New Ryan, MT","South Rhonda, MH",pending,2023-06-14T23:23:49Z
SH006686,"West William, HI","West Jennifer, AZ",cancelled,2024-10-05T15:40:17Z
SH006687,"Lake Charles, HI","Ronaldtown, AZ",cancelled,2025-10-04T07:37:30Z
SH006688,"Schneiderton, KS","Lake Erikatown, WY",delivered,2024-08-28T14:21:31Z
SH006689,"Larrymouth, PA","Brittanyport, LA",in-transit,2023-11-13T16:13:17Z
SH006690,"Emilyhaven, IN","West Mary, PW",delivered,2024-05-12T03:05:34Z
SH006691,"Garciaside, VT","Ambermouth, CO",cancelled,2025-10-07T16:59:12Z
SH006692,"Williamsville, CT","South Dawn, MS",delivered,2024-06-26T07:29:59Z
SH006693,"East Tommyside, MD","Herrerachester, KY",pending,2024-10-01T16:33:09Z
SH006694,"Caldwelltown, WV","Port Kenneth, CT",delivered,2025-09-19T14:37:47Z
SH006695,"Paulatown, CT","West Melissa, GA",cancelled,2022-06-13T17:19:09Z
SH006696,"Odonnellbury, OK","Solischester, MH",delivered,2023-01-05T02:13:20Z
SH006697,"Cortezhaven, AK","North Tasha, CT",pending,2024-06-24T15:31:36Z
SH006698,"Port Alice, PR","North Jared, MD",in-transit,2024-03-14T19:57:37Z
SH006699,"West Sherryview, LA","Kevinberg, MT",cancelled,2023-08-18T18:27:38Z
SH006700,"West Lisastad, CA","North John, OH",delivered,2024-03-05T02:53:36Z
SH006701,"Hayesfurt, DE","Brianshire, MD",in-transit,2023-03-05T09:57:55Z
SH006702,"Lake Brett, IA","Davidside, ND",in-transit,2023-03-04T09:20:02Z
SH006703,"Vegaland, VT","West Mindy, AK",pending,2023-07-21T04:33:07Z
SH006704,"Wilsonshire, GU","North Annaside, CO",cancelled,2025-10-08T03:38:10Z
SH006705,"South Amyberg, KS","Reyesborough, AL",cancelled,2023-05-01T02:03:28Z
SH006706,"South Nicole, PR","Peterschester, MI",delivered,2022-01-13T02:12:29Z
SH006707,"East Jessica, MH","Wilkersonport, NM",pending,2023-08-01T04:52:56Z
SH006708,"Port Loganland, PW","Esparzaport, PA",pending,2024-12-14T03:03:03Z
SH006709,"Courtneyfurt, DC","New Monicaburgh, GU",delivered,2023-10-23T07:11:24Z
SH006710,"Lake Justinstad, VI","Wallsbury, ME",cancelled,2023-02-24T17:28:47Z
SH006711,"Aimeestad, HI","Deannaborough, MT",delivered,2022-09-06T17:24:49Z
SH006712,"Dyerfurt, TX","Greerton, WY",delivered,2023-04-07T20:43:59Z
SH006713,"Elizabethhaven, ND","South Gregoryhaven, NY",pending,2023-11-16T08:15:30Z
SH006714,"Padillashire, GA","Douglashaven, TN",in-transit,2022-02-25T07:24:37Z
SH006715,"West Kimberlyberg, WY","New Tyler, MT",delivered,2023-11-24T05:56:24Z
SH006716,"Deborahbury, FL","Kaufmanhaven, IL",cancelled,2025-02-05T00:16:23Z
SH006717,"West Heather, IA","Snyderberg, GU",in-transit,2022-06-21T23:50:56Z
SH006718,"Derekmouth, NY","Lake Sarahport, SD",pending,2022-11-25T02:13:31Z
SH006719,"Josephchester, WI","South Zacharyview, WI",in-transit,2025-10-08T19:43:38Z
SH006720,"Fernandofurt, KS","Kylechester, NE",cancelled,2023-04-10T08:59:14Z
SH006721,"Port Sharonland, WY","West Aaron, DC",in-transit,2024-10-19T06:54:24Z
SH006722,"Flemingview, WI","Jeffersonmouth, PR",delivered,2024-07-10T06:11:37Z
SH006723,"Michaeltown, PW","West Michael, UT",in-transit,2023-02-14T15:08:46Z
SH006724,"Port David, NE","East Jared, VA",delivered,2023-10-01T01:23:35Z
SH006725,"New Kelly, WV","Gilmorehaven, MI",in-transit,2024-12-14T17:49:09Z
SH006726,"Rodriguezchester, KS","New Kristen, GA",pending,2024-02-03T20:02:48Z
SH006727,"Sarahview, MI","Stephanieburgh, WA",cancelled,2022-08-19T09:19:26Z
SH006728,"East Jeremyfurt, MS","Currytown, ND",delivered,2024-01-31T00:28:52Z
SH006729,"Angelaberg, MO","Bushburgh, CT",delivered,2025-05-24T18:06:49Z
SH006730,"Arthurville, NV","Port Shelly, MS",delivered,2025-10-27T20:41:18Z
SH006731,"Lake Dwayne, AK","Leechester, IA",in-transit,2022-11-07T14:51:01Z
SH006732,"Gonzalesfurt, ME","West Laurenchester, NJ",delivered,2024-03-16T18:53:09Z
SH006733,"Lisaton, AS","East Ronaldshire, MA",cancelled,2025-08-28T08:38:16Z
SH006734,"Garzachester, MS","Williamsfort, KS",delivered,2022-11-05T03:14:33Z
SH006735,"Morgantown, NV","Thompsonfort, VA",cancelled,2024-03-22T09:41:05Z
SH006736,"East Marco, TN","New Carl, PW",delivered,2023-02-21T20:01:04Z
SH006737,"Samanthastad, SC","West Natalie, MS",delivered,2023-11-03T16:47:06Z
SH006738,"Andreashire, VT","Ellisbury, AK",in-transit,2023-01-07T02:12:00Z
SH006739,"West Angelaview, SC","New Amanda, ID",delivered,2025-12-24T10:50:04Z
SH006740,"Kennethborough, FM","South Robyn, ND",delivered,2022-04-12T21:06:54Z
SH006741,"Kelleychester, KS","Port Jamie, WA",in-transit,2022-08-31T03:33:55Z
SH006742,"Arnoldview, AS","New Staceyview, AS",pending,2025-11-02T14:17:37Z
SH006743,"North Justin, IN","Pearsonview, CT",pending,2022-05-17T15:52:48Z
SH006744,"North Jason, VI","Lake Josephfort, WY",cancelled,2025-04-14T19:25:18Z
SH006745,"Nguyenberg, ME","Port Kristenland, AZ",in-transit,2024-06-27T14:48:54Z
SH006746,"Rhodesville, AL","New Tammyhaven, WI",delivered,2025-07-23T22:41:54Z
SH006747,"West Nicole, MA","Melissabury, IL",cancelled,2024-09-28T09:46:06Z
SH006748,"Lake Johnny, WA","Gallegosburgh, IA",delivered,2025-02-05T02:18:29Z
SH006749,"North Barryborough, DC","Lake Brandon, NC",in-transit,2024-07-18T10:22:00Z
SH006750,"Steventown, AK","Harristown, MS",cancelled,2022-12-09T03:30:12Z
SH006751,"Port Edwardton, MP","Johnsonmouth, CA",pending,2023-12-27T05:40:58Z
SH006752,"Julieside, GA","Angelaville, TN",cancelled,2025-01-11T02:03:20Z
SH006753,"Riversmouth, MH","Williamview, NC",cancelled,2025-12-28T15:30:38Z
SH006754,"Lopezville, MT","East Davidberg, TN",cancelled,2025-10-13T12:33:16Z
SH006755,"Wheelerview, OR","Stevenstown, KY",in-transit,2025-08-12T07:36:48Z
SH006756,"North Jonathanport, WI","Port Jacobhaven, MA",pending,2025-09-08T03:32:02Z
SH006757,"West Pamstad, NH","West Carrie, SC",pending,2025-12-18T04:57:45Z
SH006758,"Zoeville, KY","Sanchezstad, DE",cancelled,2023-07-23T00:06:56Z
SH006759,"East Zacharyville, KS","East Angela, MS",pending,2023-04-27T01:32:18Z
SH006760,"Blackwellfurt, MO","Singletonhaven, CA",cancelled,2025-01-01T21:10:10Z
SH006761,"Port Jeremiahbury, CA","Rebeccafort, AK",pending,2022-01-31T08:54:37Z
SH006762,"North Carol, IA","New Brandon, MN",pending,2025-04-24T09:17:04Z
SH006763,"Riveraport, MD","North Joanburgh, AR",cancelled,2022-02-03T11:26:33Z
SH006764,"New Kimberly, VT","Donaldburgh, OK",delivered,2025-05-03T22:56:31Z
SH006765,"Sandraside, GU","New Edward, MN",cancelled,2024-11-05T00:22:02Z
SH006766,"New Craigberg, NC","Port Sarahbury, NV",cancelled,2023-05-10T11:49:34Z
SH006767,"Port Kirstenland, AK","East Dennisside, IN",in-transit,2023-01-25T05:01:13Z
SH006768,"New Staceyton, IA","Andreamouth, NE",cancelled,2022-08-31T09:55:50Z
SH006769,"Hughesberg, NY","Benjaminbury, AL",delivered,2024-05-08T22:55:20Z
SH006770,"North Krista, MN","Lake Mary, CT",pending,2023-06-20T10:10:16Z
SH006771,"Carolport, MS","Bairdmouth, MI",delivered,2022-04-02T18:47:56Z
SH006772,"Lake Matthewshire, OR","Smallmouth, RI",in-transit,2022-06-05T15:48:31Z
SH006773,"Andersonland, NM","Williamsfurt, MH",in-transit,2025-07-19T16:02:16Z
SH006774,"North Kimberly, GA","New Andrewtown, MO",delivered,2025-07-02T11:20:05Z
SH006775,"East Edward, NM","West Adam, CO",in-transit,2023-03-01T14:43:56Z
SH006776,"Marshtown, WI","Port Lauratown, TX",in-transit,2023-09-18T09:31:33Z
SH006777,"Justinfurt, AZ","Christopherberg, CT",cancelled,2024-08-13T06:04:57Z
SH006778,"East Alex, MD","New Thomasmouth, MD",in-transit,2025-02-20T04:51:37Z
SH006779,"West Taraville, CO","Allenport, AR",delivered,2025-07-20T12:36:26Z
SH006780,"Melissabury, MS","Watsonfort, VA",delivered,2022-05-09T00:46:07Z
SH006781,"Lake Antoniomouth, WA","Kennethtown, TN",delivered,2023-02-19T08:54:48Z
SH006782,"South Samuelburgh, AS","Lake Claire, WI",cancelled,2024-12-02T18:49:07Z
SH006783,"Aprilborough, NM","Rodgersfort, WV",pending,2025-05-07T01:30:11Z
SH006784,"Reneetown, IL","Andersonton, NY",cancelled,2025-05-29T00:43:14Z
SH006785,"Mclaughlinmouth, OR","East Amber, KY",pending,2025-09-08T02:38:27Z
SH006786,"Ginaborough, NE","West Stephenton, CO",delivered,2025-04-16T16:04:37Z
SH006787,"Melissaburgh, WA","Morgantown, IN",cancelled,2024-09-11T07:33:01Z
SH006788,"New Douglasside, NH","Coltonview, IA",delivered,2025-08-02T03:36:32Z
SH006789,"Andrewbury, TX","East Stephenberg, KY",pending,2023-04-17T15:59:00Z
SH006790,"Lake Richard, MO","New Shannonmouth, SD",in-transit,2024-03-03T14:44:02Z
SH006791,"West Stephen, MH","New Coleshire, FL",pending,2025-01-07T07:48:04Z
SH006792,"Lake Jamie, NM","Fostermouth, PR",delivered,2025-01-22T13:30:30Z
SH006793,"North Brenthaven, VA","Lake Monicaberg, NC",in-transit,2022-01-24T17:31:07Z
SH006794,"Teresashire, LA","New Carlshire, OR",in-transit,2024-04-24T21:07:00Z
SH006795,"Taylorbury, PR","Lake Laurenside, KS",in-transit,2024-04-04T09:02:28Z
SH006796,"Matthewhaven, MH","Shawntown, WI",cancelled,2022-06-20T04:27:47Z
SH006797,"Port Sharon, OH","Paulville, MN",delivered,2024-11-19T06:07:02Z
SH006798,"Alvarezfort, OK","Brittanyton, VA",delivered,2023-05-08T17:52:24Z
SH006799,"Lake Brentburgh, OR","Victoriafort, WV",cancelled,2023-08-29T04:29:21Z
SH006800,"Gordontown, IA","Robertsburgh, VT",delivered,2022-12-22T08:40:24Z
SH006801,"East Heather, VI","Phelpsmouth, AK",cancelled,2025-09-28T09:46:28Z
SH006802,"Pattersonfort, HI","Andrewton, AR",delivered,2024-02-27T13:18:29Z
SH006803,"Robinsonmouth, NY","Amandafurt, KY",delivered,2025-12-05T20:27:32Z
SH006804,"New Amberview, HI","Spenceport, MI",delivered,2025-05-18T01:06:23Z
SH006805,"Hernandezberg, TN","Shannonfurt, GU",pending,2025-03-20T04:30:31Z
SH006806,"Chandlerborough, MP","Harristown, ME",in-transit,2023-04-30T12:15:26Z
SH006807,"South Aliciaberg, NV","West Tamaraville, NY",in-transit,2023-10-04T10:35:18Z
SH006808,"South Martha, IA","Evansmouth, VT",pending,2024-01-02T16:23:20Z
SH006809,"New Dylan, AS","Brianshire, ND",cancelled,2023-09-18T08:22:18Z
SH006810,"West Jennifer, DE","Meaganton, UT",in-transit,2022-06-08T17:59:42Z
SH006811,"Jamesburgh, TX","Stephensland, PR",delivered,2022-01-17T11:12:15Z
SH006812,"Gallagherfort, NV","East Tonyton, TX",pending,2024-06-27T10:42:58Z
SH006813,"Millershire, AZ","West Nicole, KS",pending,2024-09-15T09:32:57Z
SH006814,"Roberttown, PR","Lake Joshuashire, MN",delivered,2024-06-09T08:39:00Z
SH006815,"Collinsstad, VI","Petersonland, IA",in-transit,2025-09-09T17:35:24Z
SH006816,"Greenstad, PR","East David, NY",cancelled,2025-07-26T02:28:06Z
SH006817,"Amandaborough, AZ","Charlenebury, CA",pending,2023-09-06T21:14:00Z
SH006818,"Griffinmouth, AZ","Kelliehaven, PW",pending,2023-05-25T13:27:52Z
SH006819,"East Greg, AZ","Port Kenneth, TX",delivered,2022-05-31T07:33:29Z
SH006820,"Grahamside, VA","South Brandy, VI",cancelled,2024-10-06T14:19:34Z
SH006821,"West Jonathan, NJ","Lake Jeremychester, PR",pending,2023-06-11T10:06:10Z
SH006822,"New Jennifertown, DE","Huberview, OK",delivered,2023-04-17T11:22:13Z
SH006823,"Wilsonhaven, AK","South Edwardton, MI",in-transit,2022-07-25T03:44:58Z
SH006824,"East Jon, AR","Maureenborough, IA",delivered,2022-05-14T20:50:16Z
SH006825,"Nunezside, MO","Port Paul, MI",pending,2023-05-19T19:24:57Z
SH006826,"Colefort, OH","East Joel, MD",pending,2025-08-19T01:47:21Z
SH006827,"Lake Jenniferland, FM","East Lauraville, SD",delivered,2025-05-17T06:17:20Z
SH006828,"West Jeanberg, NM","South Justin, CT",in-transit,2023-04-16T22:33:56Z
SH006829,"Cherrytown, MA","South Juliehaven, SC",cancelled,2023-07-28T08:17:43Z
SH006830,"Ashleymouth, WA","Lake Matthewside, KY",cancelled,2025-09-17T12:40:25Z
SH006831,"New Jamesbury, MP","East Louis, DE",in-transit,2022-09-18T12:38:09Z
SH006832,"Cummingsshire, NV","New Charlesside, CA",cancelled,2024-08-13T04:55:55Z
SH006833,"West Erinside, TN","West Rebeccahaven, SC",pending,2025-01-09T10:43:00Z
SH006834,"North Marystad, WA","Port Amberborough, NH",delivered,2025-01-01T12:31:04Z
SH006835,"Paulmouth, WY","Port Aaronmouth, KY",pending,2025-07-22T23:26:45Z
SH006836,"Port Charleneburgh, LA","Geoffreychester, DC",pending,2025-01-18T09:31:48Z
SH006837,"New Bryan, IA","Angelaview, NY",in-transit,2022-08-22T13:04:29Z
SH006838,"North Vanessa, WI","Port Erik, MT",in-transit,2022-08-06T12:40:35Z
SH006839,"Lake Cody, WV","Johnsonburgh, ND",delivered,2022-07-17T06:14:30Z
SH006840,"New Tracy, VT","Ryanview, VI",pending,2022-04-26T17:00:38Z
SH006841,"Lake Robertbury, MI","Hollandland, VT",cancelled,2025-02-13T08:12:09Z
SH006842,"New Alyssa, MH","West James, CA",delivered,2024-06-12T13:10:03Z
SH006843,"Hectorfort, MT","West Stephanieville, IN",cancelled,2023-02-19T10:01:12Z
SH006844,"Ellisshire, MA","East Thomas, CT",in-transit,2025-03-20T09:45:00Z
